City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
New York,City Island,40.8472467,-73.78648845,Bistro SK,40.84638677,-73.78626183,French Restaurant
New York,City Island,40.8472467,-73.78648845,Lickety Split Ice Cream,40.84676548,-73.78640318,Ice Cream Shop
New York,City Island,40.8472467,-73.78648845,Black Whale,40.84639785,-73.78643822,American Restaurant
New York,City Island,40.8472467,-73.78648845,Seafood City,40.85096728,-73.78977822,Seafood Restaurant
New York,City Island,40.8472467,-73.78648845,Amadiz Cigars,40.85136378,-73.78848053,Smoke Shop
New York,City Island,40.8472467,-73.78648845,City Island Nautical Museum,40.8476242,-73.78450645,History Museum
New York,City Island,40.8472467,-73.78648845,Starving Artist Cafe & Gallery,40.84542005,-73.78580639,Music Venue
New York,City Island,40.8472467,-73.78648845,Filomena's Pizza & Pasta,40.84674564,-73.78618942,Pizza Place
New York,City Island,40.8472467,-73.78648845,Chase Bank,40.8441147,-73.7855402,Bank
New York,City Island,40.8472467,-73.78648845,The Snug,40.84719881,-73.78646581,Bar
New York,City Island,40.8472467,-73.78648845,Focal Point Gallery,40.8476996,-73.78672558,Art Gallery
New York,City Island,40.8472467,-73.78648845,City Island Liquors,40.84860705,-73.78727134,Liquor Store
New York,City Island,40.8472467,-73.78648845,Papa John's Deli,40.84766842,-73.78668057,Deli / Bodega
New York,City Island,40.8472467,-73.78648845,City Island Pharmacy,40.84694159,-73.78637041,Pharmacy
New York,City Island,40.8472467,-73.78648845,Kaleidoscope Gallery,40.84646628,-73.78622577,Jewelry Store
New York,City Island,40.8472467,-73.78648845,Dan's Parent's House,40.845095,-73.785788,Thrift / Vintage Store
New York,City Island,40.8472467,-73.78648845,Robots & Rayguns,40.845016,-73.785885,Thrift / Vintage Store
New York,City Island,40.8472467,-73.78648845,Ambrosia Park,40.84418215,-73.78531807,Park
New York,City Island,40.8472467,-73.78648845,Fenton Marine,40.848641,-73.78247,Harbor / Marina
New York,City Island,40.8472467,-73.78648845,Rays Cafe Resturant,40.84389507,-73.78532231,Spanish Restaurant
New York,City Island,40.8472467,-73.78648845,Harlem Yacht Club,40.85010925,-73.78974077,Boat or Ferry
New York,City Island,40.8472467,-73.78648845,Tapas,40.85085,-73.788535,Tapas Restaurant
New York,City Island,40.8472467,-73.78648845,Island Carpet Cleaning & Restoration of City Island Inc,40.84344056,-73.78527403,Home Service
New York,City Island,40.8472467,-73.78648845,Boatmax,40.84344695,-73.78383012,Harbor / Marina
New York,City Island,40.8472467,-73.78648845,Stuyvesant Yacht Club,40.8434054,-73.78918438,Harbor / Marina
New York,Bedford Park,40.87018516,-73.88551218,E. Mosholu Parkway South and Bainbridge Ave,40.8722482,-73.88228626,Park
New York,Bedford Park,40.87018516,-73.88551218,Jolly Tinker,40.86745127,-73.88353584,Bar
New York,Bedford Park,40.87018516,-73.88551218,Bedford Park Gourmet Deli,40.86800966,-73.88420495,Deli / Bodega
New York,Bedford Park,40.87018516,-73.88551218,National Restaurant & Coffee,40.87300715,-73.889082,Diner
New York,Bedford Park,40.87018516,-73.88551218,My Place Family Pizza,40.86926156,-73.8894757,Pizza Place
New York,Bedford Park,40.87018516,-73.88551218,Webster Cafe,40.86728999,-73.88361948,Diner
New York,Bedford Park,40.87018516,-73.88551218,Madden's Pub,40.87298849,-73.88869859,Pub
New York,Bedford Park,40.87018516,-73.88551218,Las Maravillas De Mexico,40.87313535,-73.88901887,Mexican Restaurant
New York,Bedford Park,40.87018516,-73.88551218,Jerome's Pizza,40.87310727,-73.88904985,Pizza Place
New York,Bedford Park,40.87018516,-73.88551218,OK Mr. Pancho,40.86712,-73.88353101,Mexican Restaurant
New York,Bedford Park,40.87018516,-73.88551218,Bedford Cafe Restaurant,40.87341387,-73.88919548,Diner
New York,Bedford Park,40.87018516,-73.88551218,SUBWAY,40.86707918,-73.88381383,Sandwich Place
New York,Bedford Park,40.87018516,-73.88551218,Pioneer Cherry Valley Marketplace,40.86689821,-73.88382629,Supermarket
New York,Bedford Park,40.87018516,-73.88551218,CTown Supermarkets,40.87393458,-73.88400496,Supermarket
New York,Bedford Park,40.87018516,-73.88551218,Choi Yuan - Chinese Restaurant,40.8730778,-73.88908621,Chinese Restaurant
New York,Bedford Park,40.87018516,-73.88551218,Family Dollar,40.86706541,-73.88405259,Discount Store
New York,Bedford Park,40.87018516,-73.88551218,Dunkin' Donuts,40.873236,-73.88584635,Donut Shop
New York,Bedford Park,40.87018516,-73.88551218,Hung Hing Chinese Restaurant,40.87118121,-73.88675855,Chinese Restaurant
New York,Bedford Park,40.87018516,-73.88551218,SUBWAY,40.87258586,-73.88963759,Sandwich Place
New York,Bedford Park,40.87018516,-73.88551218,La Rola Resturant,40.8662161,-73.88613345,Spanish Restaurant
New York,Bedford Park,40.87018516,-73.88551218,Metro North - Botanical Garden Train Station,40.86746843,-73.88145365,Train Station
New York,Bedford Park,40.87018516,-73.88551218,Rite Aid,40.8694755,-73.8893671,Pharmacy
New York,Bedford Park,40.87018516,-73.88551218,Lehman Cigars,40.86775335,-73.88417541,Smoke Shop
New York,Bedford Park,40.87018516,-73.88551218,Mi Favorita,40.86862002,-73.8822231,Deli / Bodega
New York,Bedford Park,40.87018516,-73.88551218,Rocco's Pizza Restaurant,40.86753889,-73.88372878,Pizza Place
New York,Bedford Park,40.87018516,-73.88551218,"MTA MaBSTOA Bus at Webster Ave & Bedford Park Blvd: (Bx26, Bx41 & +Select [SBS])",40.86721955,-73.88368244,Bus Station
New York,Bedford Park,40.87018516,-73.88551218,A&M Deli Grocery,40.86947502,-73.8898592,Convenience Store
New York,Bedford Park,40.87018516,-73.88551218,Lena Restaurant,40.86983999,-73.8904671,Mexican Restaurant
New York,Bedford Park,40.87018516,-73.88551218,Leroy Pharmacy,40.86850635,-73.89004946,Pharmacy
New York,Bedford Park,40.87018516,-73.88551218,Kennedy Fried Chicken & Pizza,40.87028421,-73.89106003,Fried Chicken Joint
New York,Bedford Park,40.87018516,-73.88551218,Halal Food Truck (Lehman College Entry Gate),40.873308,-73.889282,Food Truck
New York,Bedford Park,40.87018516,-73.88551218,Styles Barbershop,40.871678,-73.890759,Health & Beauty Service
New York,Bedford Park,40.87018516,-73.88551218,Burgers On Wheels,40.86621821,-73.88279731,Food Truck
New York,University Heights,40.85572708,-73.91041596,Accra Resturant,40.85387109,-73.90842103,African Restaurant
New York,University Heights,40.85572708,-73.91041596,Wingstop,40.8540931,-73.90789897,Wings Joint
New York,University Heights,40.85572708,-73.91041596,Chase Bank,40.854087,-73.907631,Bank
New York,University Heights,40.85572708,-73.91041596,Liberato,40.8537441,-73.90796582,Latin American Restaurant
New York,University Heights,40.85572708,-73.91041596,Payless ShoeSource,40.85359953,-73.90718828,Shoe Store
New York,University Heights,40.85572708,-73.91041596,Dunkin Donuts,40.85381652,-73.90872388,Donut Shop
New York,University Heights,40.85572708,-73.91041596,Bravo Supermarkets,40.85393565,-73.91414402,Grocery Store
New York,University Heights,40.85572708,-73.91041596,Food Dynasty,40.85377188,-73.90926719,Supermarket
New York,University Heights,40.85572708,-73.91041596,Subway,40.85388737,-73.90728484,Sandwich Place
New York,University Heights,40.85572708,-73.91041596,Domino's Pizza,40.85454145,-73.90703653,Pizza Place
New York,University Heights,40.85572708,-73.91041596,Au Bon Pain,40.85806192,-73.9120397,Bakery
New York,University Heights,40.85572708,-73.91041596,Hall of Fame for Great Americans,40.85867914,-73.91449459,History Museum
New York,University Heights,40.85572708,-73.91041596,Papa John's Pizza,40.85242932,-73.90897612,Pizza Place
New York,University Heights,40.85572708,-73.91041596,McDonald's,40.85433587,-73.90728101,Fast Food Restaurant
New York,University Heights,40.85572708,-73.91041596,Burnside Optical,40.85417812,-73.90919202,Optical Shop
New York,University Heights,40.85572708,-73.91041596,Univerisity Pizza Burnside,40.85416923,-73.91247029,Pizza Place
New York,University Heights,40.85572708,-73.91041596,Foot Locker,40.853495,-73.907049,Shoe Store
New York,University Heights,40.85572708,-73.91041596,KFC,40.85376578,-73.90733899,Fast Food Restaurant
New York,University Heights,40.85572708,-73.91041596,NO.1 Chinese Restaurant,40.8556292,-73.91399171,Chinese Restaurant
New York,University Heights,40.85572708,-73.91041596,1925 Laundromat,40.85384006,-73.91299848,Laundromat
New York,University Heights,40.85572708,-73.91041596,Diego's Pizza,40.85262563,-73.90858854,Pizza Place
New York,University Heights,40.85572708,-73.91041596,Kennedy Fried Chicken & Pizza,40.85226838,-73.91069624,Fried Chicken Joint
New York,University Heights,40.85572708,-73.91041596,Elena's Restaurant,40.85199991,-73.90981208,Mexican Restaurant
New York,University Heights,40.85572708,-73.91041596,Kennedy,40.85176144,-73.90919776,Fried Chicken Joint
New York,University Heights,40.85572708,-73.91041596,Paradise Deli,40.854175,-73.915421,Food
New York,University Heights,40.85572708,-73.91041596,Renovation Unisex Beauty Salon,40.85427251,-73.91549016,Cosmetics Shop
New York,Morris Heights,40.84789793,-73.91967159,Yoly Restaurant,40.84604206,-73.9197156,Spanish Restaurant
New York,Morris Heights,40.84789793,-73.91967159,My Pizza,40.84967044,-73.916817,Pizza Place
New York,Morris Heights,40.84789793,-73.91967159,CTown Supermarkets,40.84921753,-73.91694344,Grocery Store
New York,Morris Heights,40.84789793,-73.91967159,Chimi Spot,40.84433034,-73.92322333,Food Truck
New York,Morris Heights,40.84789793,-73.91967159,Rite Aid,40.845969,-73.918525,Pharmacy
New York,Morris Heights,40.84789793,-73.91967159,Chase Bank,40.850381,-73.916217,Bank
New York,Morris Heights,40.84789793,-73.91967159,Hayden Lord Park,40.848837,-73.919091,Park
New York,Morris Heights,40.84789793,-73.91967159,Mamajuana,40.84493821,-73.92094992,Latin American Restaurant
New York,Fordham,40.8609968,-73.89642656,Fresh Frutii,40.86172174,-73.89868242,Juice Bar
New York,Fordham,40.8609968,-73.89642656,188 Bakery Cuchifritos,40.86160196,-73.89831076,Latin American Restaurant
New York,Fordham,40.8609968,-73.89642656,Corky's,40.86338376,-73.89651502,Diner
New York,Fordham,40.8609968,-73.89642656,Paradise Theater,40.86049895,-73.89846325,Music Venue
New York,Fordham,40.8609968,-73.89642656,Pollo Campero,40.86096,-73.897599,Fried Chicken Joint
New York,Fordham,40.8609968,-73.89642656,Blink Fitness Fordham,40.85939854,-73.89844296,Gym
New York,Fordham,40.8609968,-73.89642656,Blink Fitness,40.85948154,-73.8985199,Gym / Fitness Center
New York,Fordham,40.8609968,-73.89642656,Primavera Cafe,40.86200374,-73.89153742,Café
New York,Fordham,40.8609968,-73.89642656,Fordham Restaurant,40.86273353,-73.89677774,Diner
New York,Fordham,40.8609968,-73.89642656,Best Italian Pizza,40.86247495,-73.8968981,Pizza Place
New York,Fordham,40.8609968,-73.89642656,Lucille Roberts,40.86204871,-73.899981,Gym
New York,Fordham,40.8609968,-73.89642656,Pizza,40.86132383,-73.89146771,Pizza Place
New York,Fordham,40.8609968,-73.89642656,Kasike Mofongo House,40.85992937,-73.89317656,Spanish Restaurant
New York,Fordham,40.8609968,-73.89642656,Morton Williams Supermarkets,40.86321168,-73.90086712,Supermarket
New York,Fordham,40.8609968,-73.89642656,Gap Outlet,40.86207189,-73.89501776,Clothing Store
New York,Fordham,40.8609968,-73.89642656,North End Wine and Liquor Store,40.86113093,-73.89202353,Liquor Store
New York,Fordham,40.8609968,-73.89642656,Little China City,40.86181086,-73.89204621,Chinese Restaurant
New York,Fordham,40.8609968,-73.89642656,Papaye Restaurant,40.85740693,-73.89973828,African Restaurant
New York,Fordham,40.8609968,-73.89642656,SKECHERS Factory Outlet,40.86218944,-73.89415527,Shoe Store
New York,Fordham,40.8609968,-73.89642656,AT&T,40.86244661,-73.90047368,Mobile Phone Shop
New York,Fordham,40.8609968,-73.89642656,Fordham Shopping District,40.86305643,-73.89413765,Miscellaneous Shop
New York,Fordham,40.8609968,-73.89642656,GameStop,40.86207718,-73.89759619,Video Game Store
New York,Fordham,40.8609968,-73.89642656,Finish Line,40.86184605,-73.89519767,Shoe Store
New York,Fordham,40.8609968,-73.89642656,GameStop,40.86180168,-73.89228275,Video Game Store
New York,Fordham,40.8609968,-73.89642656,East Fordham Road,40.86114474,-73.89052604,Plaza
New York,Fordham,40.8609968,-73.89642656,Fordham Plaza,40.8614402,-73.89091015,Plaza
New York,Fordham,40.8609968,-73.89642656,Dunkin' Donuts,40.86272068,-73.90079619,Donut Shop
New York,Fordham,40.8609968,-73.89642656,Panda Express,40.86300095,-73.90089397,Chinese Restaurant
New York,Fordham,40.8609968,-73.89642656,GNC,40.86210394,-73.89377592,Supplement Shop
New York,Fordham,40.8609968,-73.89642656,Foot Locker,40.862099,-73.8962513,Shoe Store
New York,Fordham,40.8609968,-73.89642656,Payless ShoeSource,40.86243992,-73.89654918,Shoe Store
New York,Fordham,40.8609968,-73.89642656,Modell's Sporting Goods,40.862191,-73.895204,Sporting Goods Shop
New York,Fordham,40.8609968,-73.89642656,The Children's Place,40.86239491,-73.89758634,Kids Store
New York,Fordham,40.8609968,-73.89642656,Carvel,40.86020903,-73.89278833,Ice Cream Shop
New York,Fordham,40.8609968,-73.89642656,The Vitamin Shoppe,40.8625396,-73.8944199,Supplement Shop
New York,Fordham,40.8609968,-73.89642656,T-Mobile,40.86279318,-73.90045452,Mobile Phone Shop
New York,Fordham,40.8609968,-73.89642656,Verizon,40.8626826,-73.8977294,Mobile Phone Shop
New York,Fordham,40.8609968,-73.89642656,Modell's Sporting Goods,40.8622291,-73.89964596,Sporting Goods Shop
New York,Fordham,40.8609968,-73.89642656,Duane Reade,40.8621013,-73.8999962,Pharmacy
New York,Fordham,40.8609968,-73.89642656,Checkers,40.862609,-73.901955,Fast Food Restaurant
New York,Fordham,40.8609968,-73.89642656,SUBWAY,40.86086501,-73.89796948,Sandwich Place
New York,Fordham,40.8609968,-73.89642656,Chase Bank,40.86211164,-73.89808841,Bank
New York,Fordham,40.8609968,-73.89642656,T-Mobile,40.86163457,-73.8941949,Mobile Phone Shop
New York,Fordham,40.8609968,-73.89642656,GNC,40.86234684,-73.90013772,Supplement Shop
New York,Fordham,40.8609968,-73.89642656,Parilla Latina,40.86100939,-73.89194477,Latin American Restaurant
New York,Fordham,40.8609968,-73.89642656,Three  Spanish  Restaurant,40.85996624,-73.89337323,Spanish Restaurant
New York,Fordham,40.8609968,-73.89642656,TD Bank,40.8622147,-73.8976788,Bank
New York,Fordham,40.8609968,-73.89642656,Chase Bank,40.86237433,-73.89553428,Bank
New York,Fordham,40.8609968,-73.89642656,Claire's,40.86218637,-73.89545826,Accessories Store
New York,Fordham,40.8609968,-73.89642656,Domino's Pizza,40.86034782,-73.89312968,Pizza Place
New York,Fordham,40.8609968,-73.89642656,Golden Krust Caribbean Bakery and Grill,40.86148181,-73.89152492,Caribbean Restaurant
New York,Fordham,40.8609968,-73.89642656,AT&T,40.86189483,-73.89191761,Mobile Phone Shop
New York,Fordham,40.8609968,-73.89642656,AEO Factory & Aerie Store,40.861945,-73.895518,Clothing Store
New York,Fordham,40.8609968,-73.89642656,Chipotle Mexican Grill,40.86040095,-73.8909313,Mexican Restaurant
New York,Fordham,40.8609968,-73.89642656,Subway,40.862498,-73.89397227,Sandwich Place
New York,Fordham,40.8609968,-73.89642656,Fordham Fried Chicken & Seafood Inc,40.86163143,-73.89823093,Fried Chicken Joint
New York,Fordham,40.8609968,-73.89642656,Best Buy,40.86096894,-73.89132498,Electronics Store
New York,Fordham,40.8609968,-73.89642656,Walgreens,40.86138745,-73.89137685,Pharmacy
New York,Fordham,40.8609968,-73.89642656,Dunkin Donuts,40.86218765,-73.89401845,Donut Shop
New York,Fordham,40.8609968,-73.89642656,Dunkin Donuts,40.85919127,-73.89864952,Donut Shop
New York,Fordham,40.8609968,-73.89642656,Burlington,40.86223434,-73.89105126,Outlet Store
New York,Fordham,40.8609968,-73.89642656,Planet Fitness,40.86261881,-73.89439013,Gym / Fitness Center
New York,Fordham,40.8609968,-73.89642656,Duane Reade,40.86208985,-73.8944704,Pharmacy
New York,Fordham,40.8609968,-73.89642656,Dunkin' Donuts,40.86412694,-73.89898939,Donut Shop
New York,Fordham,40.8609968,-73.89642656,KFC,40.86245524,-73.89433861,Fast Food Restaurant
New York,Fordham,40.8609968,-73.89642656,Famous Footware,40.85971388,-73.89095094,Shoe Store
New York,Fordham,40.8609968,-73.89642656,P.C. Richard & Son,40.86280495,-73.89712909,Electronics Store
New York,Fordham,40.8609968,-73.89642656,Dunkin' Donuts,40.86223092,-73.89076146,Donut Shop
New York,Fordham,40.8609968,-73.89642656,Gyro King,40.8623237,-73.90042696,Greek Restaurant
New York,Fordham,40.8609968,-73.89642656,Burger King,40.86258428,-73.89618069,Fast Food Restaurant
New York,Fordham,40.8609968,-73.89642656,24 Hour Fitness,40.86259253,-73.89723269,Gym / Fitness Center
New York,Fordham,40.8609968,-73.89642656,McDonald's,40.8616202,-73.8924677,Fast Food Restaurant
New York,Fordham,40.8609968,-73.89642656,Poe Visitors Center,40.865168,-73.894674,Historic Site
New York,Fordham,40.8609968,-73.89642656,Marshalls,40.8627052,-73.8973855,Department Store
New York,Fordham,40.8609968,-73.89642656,El Valle Restaurant Sport Bar,40.8624131,-73.90120508,Spanish Restaurant
New York,Fordham,40.8609968,-73.89642656,Little Caesar's,40.86210185,-73.89159096,Pizza Place
New York,Fordham,40.8609968,-73.89642656,Pretty Girl,40.86250129,-73.89680182,Women's Store
New York,Fordham,40.8609968,-73.89642656,Bee-Line W60/61/62 Bus Stop,40.86192704,-73.89515877,Bus Station
New York,Fordham,40.8609968,-73.89642656,Baskin Robbins Bronx,40.8597253,-73.8972669,Bakery
New York,Fordham,40.8609968,-73.89642656,Lee's Delicatessen,40.86111609,-73.89690168,Deli / Bodega
New York,Fordham,40.8609968,-73.89642656,Fine Fare,40.86004392,-73.89787551,Supermarket
New York,Fordham,40.8609968,-73.89642656,Pioneer Supermarket,40.86056318,-73.89768664,Fruit & Vegetable Store
New York,Fordham,40.8609968,-73.89642656,Wendys 14,40.858837,-73.896189,Fast Food Restaurant
New York,Fordham,40.8609968,-73.89642656,24 Hour Fitness,40.86141855,-73.89146134,Gym / Fitness Center
New York,Fordham,40.8609968,-73.89642656,Compare Foods,40.86056716,-73.89123229,Grocery Store
New York,Fordham,40.8609968,-73.89642656,Manus,40.86181738,-73.893196,Men's Store
New York,Fordham,40.8609968,-73.89642656,Sun Deli,40.86023006,-73.89199021,Deli / Bodega
New York,Fordham,40.8609968,-73.89642656,Diamante Poblano 1 Bar & Restaurant,40.86187151,-73.90159608,Restaurant
New York,Fordham,40.8609968,-73.89642656,Applebee's Grill + Bar,40.86014004,-73.89111321,Restaurant
New York,Fordham,40.8609968,-73.89642656,Twin Donut,40.86293391,-73.90123854,Donut Shop
New York,Fordham,40.8609968,-73.89642656,Bella Pizza,40.86280742,-73.9017047,Pizza Place
New York,East Tremont,40.84269616,-73.88735618,North Star Cafe,40.84333559,-73.88698195,Café
